temp,count_original,count_0,
125,16.00000,0.00000,
125,15.00000,0.00000,
125,16.00000,0.00000,
126,15.00000,0.00000,
126,16.00000,0.00000,
126,15.00000,0.00000,
126,15.00000,0.00000,
126,16.00000,0.00000,
126,15.00000,0.00000,
126,15.00000,0.00000,
126,16.00000,0.00000,
126,15.00000,0.00000,
126,15.00000,0.00000,
126,15.00000,0.00000,
126,15.00000,0.00000,
126,15.00000,0.00000,
126,16.00000,0.00000,
126,16.00000,0.00000,
126,15.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
127,16.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
128,17.00000,0.00000,
128,17.00000,0.00000,
128,17.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
128,16.00000,0.00000,
129,16.00000,0.00000,
129,17.00000,0.00000,
128,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
129,17.00000,0.00000,
130,17.00000,0.00000,
130,18.00000,0.00000,
129,18.00000,0.00000,
130,18.00000,0.00000,
130,18.00000,0.00000,
130,18.00000,0.00000,
130,18.00000,0.00000,
130,19.00000,0.00000,
130,18.00000,0.00000,
130,19.00000,0.00000,
130,18.00000,0.00000,
130,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,19.00000,0.00000,
131,20.00000,0.00000,
131,20.00000,0.00000,
131,19.00000,0.00000,
